"log.size","log.size.se","log.rw","log.rw.se","log.color","log.col.se","binom"
4.06044301054642,0.0029861280681604,-0.476924072368087,0.0854456061902309,-3.93472991707822,0.570522180977818,"Didymops_transversa"
4.26969744969996,0.002422359841769,-0.50849733466919,0.0533491758781981,-6.90775527898214,0.651004008483247,"Macromia_magnifica"
4.4188406077966,0.00170384084658204,-0.458027437379972,0.0445702408369719,-6.90775527898214,0.651004008483247,"Macromia_taeniolata"
4.25561270981822,0.0034741914349363,-0.416160397353945,0.0658090423047159,-6.90775527898214,0.651004008483247,"Macromia_illinoiensis"
4.20469261939097,0.00258504249027898,-0.455188543790007,0.0459038509027455,-1.54177926396029,0.0736870228849165,"Epitheca_princeps"
3.70130197411249,0.00818576767879767,-0.351397886416836,0.0746813634573552,-2.88240358824699,0.119117357974363,"Epitheca_cynosura"
3.83945231259331,0.00526680663703428,-0.421725628209453,0.0605790326817744,-6.90775527898214,0.651004008483247,"Cordulia_shurtleffii"
3.8286413964891,0.00376499425867598,-0.362905493564368,0.0675197496537149,-3.97718075825009,1.41055615365635,"Somatochlora_minor"
3.83945231259331,0.00480805357007703,-0.455062049484825,0.0630818178690936,-4.75177767071432,0.806896588408212,"Somatochlora_walshii"
3.88156379794344,0.00357095416093477,-0.480366416331282,0.0449771809333009,-6.90775527898214,0.651004008483247,"Somatochlora_brevicincta"
4.11903717481247,0.00229945825563949,-0.50811926260068,0.0645143403559559,-6.90775527898214,0.651004008483247,"Somatochlora_cingulata"
3.95124371858143,0.00384579831882642,-0.300585477807169,0.0365572117015454,-1.18090753139494,0.178152457893128,"Brachymesia_gravida"
3.19867311755068,0.00815986842690099,-0.130620182882181,0.0438249633348474,0.000999500333083423,0.00618737248056005,"Perithemis_intensa"
3.11351530921037,0.0133185540774752,-0.251314427995192,0.0498288785220395,0.000999500333083423,0.00618737248056005,"Perithemis_tenera"
3.88156379794344,0.00412327316802867,-0.218002152236868,0.0480377510222739,-6.90775527898214,0.651004008483247,"Pantala_flavescens"
3.65065824129374,0.00636070227695273,-0.216671037050528,0.0549811549089353,-2.97357999708201,0.550055625987656,"Miathyria_marcella"
3.97029191355212,0.00625625184879063,-0.141650517410853,0.0694418103388874,-1.41494380103671,0.616015827223472,"Tramea_lacerata"
3.85014760171006,0.00368490174056337,-0.148845627202503,0.0347331272153795,-2.31199393767731,0.288478245453267,"Tramea_calverti"
3.85014760171006,0.00601656858127337,-0.239229688498267,0.056419149094419,-1.81901897647547,0.40364528060188,"Dythemis_fugax"
3.74950407593037,0.00576230923959784,-0.268263987056218,0.0547104348947269,-6.90775527898214,0.651004008483247,"Dythemis_nigrescens"
4.0517849478033,0.00388844638641809,-0.401126707093982,0.0592464115968768,-6.90775527898214,0.651004008483247,"Brechmorhoga_mendax"
3.92197333628131,0.00342955145278922,-0.126484146895636,0.0400145884464977,-1.54340571675896,0.738629352804312,"Paltothemis_lineatipes"
3.59731226058845,0.00612477736796148,-0.013793321993447,0.045244487733817,-1.28555157558576,1.10276326701731,"Pachydiplax_longipennis"
3.41772668361337,0.00926855292308005,-0.282232467227694,0.060907633255055,-6.90775527898214,0.651004008483247,"Micrathyria_aequalis"
3.65065824129374,0.00687005426426537,-0.283362411634851,0.0644654272761151,-6.90775527898214,0.651004008483247,"Idiataphe_cubensis"
3.66356164612965,0.00444060858325031,-0.167054084844984,0.033494691082924,-1.08270737406513,0.247562041715619,"Celithemis_eponina"
3.44998754583159,0.0070963943765739,-0.135801541177244,0.0500847679696847,-1.49165487677772,0.0580486256270481,"Celithemis_elisa"
3.38439026334577,0.00587009424440365,-0.206336433039495,0.0557274869858397,-3.55872876964889,0.4315571842106,"Leucorrhinia_hudsonica"
3.54095932403731,0.00766602778671409,-0.226773319710243,0.0485308278187067,-3.57972615217199,0.355303129806617,"Leucorrhinia_glacialis"
3.54095932403731,0.00501964652409725,-0.302280871578816,0.0571092712801561,-3.51503818688018,0.381580582388971,"Leucorrhinia_proxima"
3.43398720448515,0.0132856707381346,-0.255933374637201,0.0925673504104291,-3.58072283519878,0.542271941069605,"Leucorrhinia_intacta"
3.70130197411249,0.00987052978613313,-0.316911710393838,0.074271218961011,-6.90775527898214,0.651004008483247,"Sympetrum_corruptum"
3.52636052461616,0.00974898486559923,-0.230523658685906,0.0561083803157027,-1.1276617459878,0.155070486712037,"Sympetrum_illotum"
3.44998754583159,0.0063476075226294,-0.336472237021213,0.0599190211485858,-6.90775527898214,0.651004008483247,"Sympetrum_danae"
3.52636052461616,0.00588108140176193,-0.249215791246626,0.0518004623159101,-3.15654144199716,0.545250681644323,"Sympetrum_costiferum"
3.52636052461616,0.00509344109531549,-0.307484699267961,0.0470155894617517,-0.796287939479459,0.0472936520308364,"Sympetrum_semicinctum"
3.49650756146648,0.00677402034220521,-0.405465107608164,0.0687763613995103,-3.60050234349652,0.675005820572057,"Sympetrum_vicinum"
3.77276093809464,0.00726720442222915,-0.388370674070898,0.0706586623614925,-1.82787663632649,0.35902229279527,"Sympetrum_madidum"
3.61091791264422,0.00604204812220797,-0.315081046269525,0.053184509826602,-6.90775527898214,0.651004008483247,"Sympetrum_ambiguum"
3.51154543883102,0.0066729722413399,-0.215708573141507,0.0593273232506555,-6.90775527898214,0.651004008483247,"Sympetrum_rubicundulum"
3.58351893845611,0.00481055638898282,-0.306374205614877,0.0518589371114624,-6.90775527898214,0.651004008483247,"Sympetrum_pallipes"
3.55534806148941,0.00494795938752601,-0.356674943938732,0.0569950860196895,-3.56557685265906,0.424863853053682,"Sympetrum_obtrusum"
3.51154543883102,0.0066729722413399,-0.29266961358282,0.052332411388694,-3.55910510032948,0.466484966887185,"Sympetrum_internum"
2.94443897916644,0.012878689315064,-0.418710334618185,0.0666201705088105,-6.90775527898214,0.651004008483247,"Nannothemis_bella"
4.0517849478033,0.00425949910628423,-0.375484275516482,0.0574737629510195,-6.90775527898214,0.651004008483247,"Erythemis_vesiculosa"
3.71357206670431,0.00422404307316835,-0.263584520777482,0.0369643238940528,-6.90775527898214,0.651004008483247,"Erythemis_collocata"
3.71357206670431,0.00487732354587109,-0.263584520777482,0.0406311485095605,-6.90775527898214,0.651004008483247,"Erythemis_simplicicollis"
3.72569342723665,0.00834360120668757,-0.358397596853627,0.0823239162652698,-0.897865371201838,0.193250462476479,"Erythrodiplax_umbrata"
3.25809653802148,0.00665988724062659,-0.313657558539252,0.0480163684290874,-3.81041040945507,0.496627609587221,"Erythrodiplax_minuscula"
3.72569342723665,0.00834360120668757,-0.244453338054807,0.0801003336526829,-0.33117656825777,0.127023773695307,"Pseudoleon_superbus"
3.68887945411394,0.00612228983743914,-0.22314355131421,0.0552695751371655,-2.80443523385406,0.493766969697387,"Crocothemis_servilia"
3.92197333628131,0.00442731494880536,-0.233093882067378,0.0674228167398426,-6.90775527898214,0.651004008483247,"Orthemis_ferruginea"
3.80666248977032,0.00628384249121683,-0.32542240074232,0.0868196619113767,-0.729811164931537,0.0231466246959597,"Plathemis_lydia"
3.8177123259569,0.00491369353398024,-0.262364264767491,0.0594707770749183,-0.895494840674987,0.292611869707844,"Plathemis_subornata"
3.58351893845611,0.00620980301017387,-0.26933293363813,0.0419060080559624,-2.97592964625781,0.0987261560791289,"Ladona_deplanata"
3.72569342723665,0.00538713832610574,-0.291706222493442,0.06883197477864,-3.50655789731998,0.00909995517266508,"Ladona_julia"
3.83945231259331,0.00304114369185334,-0.313091787565385,0.0409810537807578,-1.09841230866544,0.197547494578702,"Libellula_semifasciata"
3.78418963391826,0.00321391423833682,-0.243230309996889,0.0277603686165728,-2.00009651486746,0.408459880389929,"Libellula_quadrimaculata"
4.02535169073515,0.00535618232706609,-0.311779624225963,0.0747034758918579,-1.17057832563448,0.157796849731583,"Libellula_croceipennis"
4.0342406381524,0.00353954583581334,-0.273040522330926,0.0514677178454985,-0.548565951364222,0.112068501279444,"Libellula_saturata"
3.9982007016692,0.00366941595356457,-0.214011067182755,0.0498089086669532,-1.23787435600162,0.0305418723210854,"Libellula_pulchella"
3.91202300542815,0.0048982448773721,-0.2484613592985,0.0574949784914582,-1.04543615124251,0.121837991778212,"Libellula_forensis"
3.93182563272433,0.00438392037759021,-0.255524960715984,0.0528468833330466,-6.90775527898214,0.651004008483247,"Libellula_comanche"
3.77276093809464,0.00459709388485936,-0.246400413993183,0.0399282496579581,-2.76664280230914,0.515516839693014,"Libellula_cyanea"
3.90197266957464,0.00638681107975188,-0.238411023291152,0.0646314755703495,-1.90380897303668,0.458241762550556,"Libellula_flavida"
4.11087386417331,0.00327846827389558,-0.282232467227694,0.0396576151146799,-2.31528072253362,0.287996551896454,"Libellula_axilena"
4.08597631255158,0.00291085560435845,-0.184003643108253,0.036148250056168,-3.059931460272,0.416949849378492,"Libellula_vibrans"
3.9982007016692,0.004853874737786,-0.272507274312064,0.0513501410613922,-6.90775527898214,0.651004008483247,"Libellula_needhami"
3.93182563272433,0.00480222881784022,-0.268263987056218,0.0636088082631305,-6.90775527898214,0.651004008483247,"Libellula_incesta"
3.8286413964891,0.00376499425867598,-0.165079750308167,0.0378949256711063,-0.923818998294947,0.0390414790311751,"Libellula_luctuosa"
3.97968165390196,0.00560637510236614,-0.316120007246673,0.0676783434751067,-6.90775527898214,0.651004008483247,"Libellula_jesseana"
3.9982007016692,0.00259477807713041,-0.2846286349405,0.0257153413678068,-6.90775527898214,0.651004008483247,"Libellula_auripennis"
